run,period,condition,observable,h,in_i4_grid,n_games,N_anchored,alphabet_K,I_plugin_nats,I_MM_nats,I_MM_clamped_june29_nats,H_R_cond_MM_nats,T_vs_targetperm_nats,T_boot_sd_nats,T_ratio_h_over_h_plus_8,I_MM_own_targetperm_floor_nats,T_vs_own_floor_nats,T_own_ratio_h_over_h_plus_8
matched,2014-07,REAL,fromto,48,1,30000,742668,1792,0.911615,0.713875,0.713875,6.264321,0.256466,0.003746,1.206156,0.456087,0.257788,1.215400
matched,2014-07,REAL,fromto,52,0,30000,742668,1792,0.889585,0.691351,0.691351,6.279684,0.235060,0.003785,1.222947,0.455882,0.235469,1.215613
matched,2014-07,REAL,fromto,56,0,30000,742668,1792,0.865405,0.666535,0.666535,6.292801,0.212631,0.003791,1.216041,0.454433,0.212102,1.216318
matched,2014-07,REAL,fromto,60,0,30000,742668,1792,0.843656,0.644658,0.644658,6.296584,0.192207,0.003184,1.195624,0.450955,0.193704,1.210133
matched,2014-07,REAL,fromto,64,1,30000,742668,1792,0.821733,0.623193,0.623193,6.297030,0.174855,0.003587,1.207708,0.448813,0.174380,1.214887
matched,2014-07,REAL,fromto,68,0,30000,742668,1792,0.803049,0.605547,0.605547,6.290241,0.160759,0.003702,1.208244,0.445479,0.160068,1.211768
matched,2014-07,REAL,fromto,72,0,30000,742668,1792,0.781302,0.584535,0.584535,6.284007,0.144782,0.003554,1.210346,0.440999,0.143536,1.191705
matched,2014-07,REAL,fromto,76,0,30000,742668,1792,0.762770,0.567181,0.567181,6.272653,0.133052,0.003350,1.204064,0.435087,0.132095,1.189013
matched,2014-07,REAL,fromto,80,1,30000,742668,1792,0.744772,0.550257,0.550257,6.259960,0.119621,0.003569,1.191151,0.429811,0.120446,1.190852
matched,2014-07,REAL,fromto,84,0,30000,742668,1792,0.729075,0.536385,0.536385,6.245549,0.110502,0.003616,1.189716,0.425289,0.111096,1.204284
matched,2014-07,REAL,fromto,88,0,30000,742668,1792,0.713350,0.521598,0.521598,6.234145,0.100424,0.003572,1.222511,0.420456,0.101143,1.216963
matched,2014-07,REAL,fromto,92,0,30000,742668,1792,0.699186,0.508991,0.508991,6.225261,0.092881,0.003591,,0.416740,0.092251,
matched,2014-07,REAL,fromto,96,1,30000,742668,1792,0.687681,0.497396,0.497396,6.231322,0.082146,0.003765,,0.414286,0.083111,
matched,2014-07,WITHIN_GAME_SCRAMBLE,fromto,8,1,30000,742668,1792,0.920659,0.629782,0.629782,6.190979,0.275626,,1.173544,0.617554,0.012228,0.947759
matched,2014-07,WITHIN_GAME_SCRAMBLE,fromto,12,1,30000,742668,1792,0.920315,0.629409,0.629409,6.191667,0.254453,,1.161963,0.617887,0.011523,0.991162
matched,2014-07,WITHIN_GAME_SCRAMBLE,fromto,16,1,30000,742668,1792,0.920131,0.629133,0.629133,6.192721,0.234867,,1.144426,0.616231,0.012902,1.162902
matched,2014-07,WITHIN_GAME_SCRAMBLE,fromto,20,0,30000,742668,1792,0.919688,0.628834,0.628834,6.192157,0.218985,,1.133966,0.617208,0.011626,1.049155
matched,2014-07,WITHIN_GAME_SCRAMBLE,fromto,24,1,30000,742668,1792,0.919805,0.629168,0.629168,6.190176,0.205227,,1.095231,0.618073,0.011095,0.871928
matched,2014-07,WITHIN_GAME_SCRAMBLE,fromto,28,0,30000,742668,1792,0.918474,0.627362,0.627362,6.192615,0.193114,,1.075458,0.616281,0.011081,0.973334
matched,2014-07,WITHIN_GAME_SCRAMBLE,fromto,32,1,30000,742668,1792,0.919833,0.629133,0.629133,6.190181,0.187382,,1.067808,0.616409,0.012724,1.102187
matched,2014-07,WITHIN_GAME_SCRAMBLE,fromto,36,0,30000,742668,1792,0.919228,0.628543,0.628543,6.190117,0.179565,,1.031887,0.617159,0.011385,0.889913
matched,2014-07,WITHIN_GAME_SCRAMBLE,fromto,40,1,30000,742668,1792,0.919501,0.628719,0.628719,6.190417,0.175483,,1.027518,0.617174,0.011545,0.990485
matched,2014-07,WITHIN_GAME_SCRAMBLE,fromto,44,0,30000,742668,1792,0.919593,0.628711,0.628711,6.190882,0.174016,,1.011367,0.615918,0.012793,1.285890
matched,2014-07,WITHIN_GAME_SCRAMBLE,fromto,48,1,30000,742668,1792,0.918967,0.628193,0.628193,6.191336,0.170783,,0.980350,0.616537,0.011655,1.110527
matched,2014-07,WITHIN_GAME_SCRAMBLE,fromto,52,0,30000,742668,1792,0.919182,0.628352,0.628352,6.191308,0.172060,,0.973908,0.618403,0.009949,0.873380
matched,2014-07,WITHIN_GAME_SCRAMBLE,fromto,56,0,30000,742668,1792,0.918967,0.628111,0.628111,6.191770,0.174206,,0.961762,0.617615,0.010495,0.888884
matched,2014-07,WITHIN_GAME_SCRAMBLE,fromto,60,0,30000,742668,1792,0.919994,0.629121,0.629121,6.191257,0.176670,,0.962223,0.617730,0.011391,0.886888
matched,2014-07,WITHIN_GAME_SCRAMBLE,fromto,64,1,30000,742668,1792,0.920183,0.629471,0.629471,6.191828,0.181132,,0.954770,0.617664,0.011807,0.986465
matched,2014-07,WITHIN_GAME_SCRAMBLE,fromto,68,0,30000,742668,1792,0.919470,0.628394,0.628394,6.193009,0.183606,,0.941827,0.615550,0.012844,1.250072
matched,2014-07,WITHIN_GAME_SCRAMBLE,fromto,72,0,30000,742668,1792,0.920180,0.629466,0.629466,6.192027,0.189713,,0.965918,0.617497,0.011969,1.032697
matched,2014-07,WITHIN_GAME_SCRAMBLE,fromto,76,0,30000,742668,1792,0.919979,0.629076,0.629076,6.191962,0.194947,,0.953585,0.618801,0.010274,0.775746
matched,2014-07,WITHIN_GAME_SCRAMBLE,fromto,80,1,30000,742668,1792,0.918162,0.627043,0.627043,6.193632,0.196407,,0.943803,0.615453,0.011590,0.874263
matched,2014-07,WITHIN_GAME_SCRAMBLE,fromto,84,0,30000,742668,1792,0.920840,0.630318,0.630318,6.189990,0.204435,,0.964281,0.617074,0.013245,1.298417
matched,2014-07,WITHIN_GAME_SCRAMBLE,fromto,88,0,30000,742668,1792,0.920017,0.629276,0.629276,6.192333,0.208102,,0.975219,0.616018,0.013257,1.106370
matched,2014-07,WITHIN_GAME_SCRAMBLE,fromto,92,0,30000,742668,1792,0.919206,0.628117,0.628117,6.193094,0.212008,,,0.617917,0.010201,
matched,2014-07,WITHIN_GAME_SCRAMBLE,fromto,96,1,30000,742668,1792,0.919811,0.628640,0.628640,6.193715,0.213390,,,0.616657,0.011983,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,fromto,8,1,30000,742668,1792,0.521947,0.354155,0.354155,5.928014,0.000000,,,0.354155,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,fromto,12,1,30000,742668,1792,0.552541,0.374957,0.374957,6.075413,0.000000,,,0.374957,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,fromto,16,1,30000,742668,1792,0.580358,0.394267,0.394267,6.201631,0.000000,,,0.394267,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,fromto,20,0,30000,742668,1792,0.603580,0.409849,0.409849,6.302571,0.000000,,,0.409849,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,fromto,24,1,30000,742668,1792,0.623354,0.423941,0.423941,6.377252,0.000000,,,0.423941,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,fromto,28,0,30000,742668,1792,0.638143,0.434248,0.434248,6.432720,0.000000,,,0.434248,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,fromto,32,1,30000,742668,1792,0.649129,0.441752,0.441752,6.472046,0.000000,,,0.441752,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,fromto,36,0,30000,742668,1792,0.658664,0.448978,0.448978,6.497795,0.000000,,,0.448978,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,fromto,40,1,30000,742668,1792,0.664533,0.453236,0.453236,6.513987,0.000000,,,0.453236,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,fromto,44,0,30000,742668,1792,0.666781,0.454695,0.454695,6.522752,0.000000,,,0.454695,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,fromto,48,1,30000,742668,1792,0.669723,0.457410,0.457410,6.520787,0.000000,,,0.457410,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,fromto,52,0,30000,742668,1792,0.667908,0.456292,0.456292,6.514744,0.000000,,,0.456292,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,fromto,56,0,30000,742668,1792,0.664906,0.453904,0.453904,6.505431,0.000000,,,0.453904,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,fromto,60,0,30000,742668,1792,0.662281,0.452451,0.452451,6.488791,0.000000,,,0.452451,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,fromto,64,1,30000,742668,1792,0.656673,0.448339,0.448339,6.471885,0.000000,,,0.448339,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,fromto,68,0,30000,742668,1792,0.651279,0.444788,0.444788,6.451000,0.000000,,,0.444788,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,fromto,72,0,30000,742668,1792,0.644266,0.439753,0.439753,6.428790,0.000000,,,0.439753,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,fromto,76,0,30000,742668,1792,0.636596,0.434129,0.434129,6.405705,0.000000,,,0.434129,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,fromto,80,1,30000,742668,1792,0.630820,0.430636,0.430636,6.379581,0.000000,,,0.430636,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,fromto,84,0,30000,742668,1792,0.624135,0.425883,0.425883,6.356051,0.000000,,,0.425883,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,fromto,88,0,30000,742668,1792,0.617492,0.421174,0.421174,6.334570,0.000000,,,0.421174,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,fromto,92,0,30000,742668,1792,0.610810,0.416109,0.416109,6.318143,0.000000,,,0.416109,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,fromto,96,1,30000,742668,1792,0.609381,0.415250,0.415250,6.313468,0.000000,,,0.415250,0.000000,
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,fromto,8,1,30000,742668,1792,1.029541,0.749482,0.749482,6.071567,0.395327,,1.102954,0.618777,0.130705,0.970775
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,fromto,12,1,30000,742668,1792,1.029239,0.749385,0.749385,6.071331,0.374428,,1.101009,0.617308,0.132077,0.989896
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,fromto,16,1,30000,742668,1792,1.032173,0.752692,0.752692,6.068179,0.358425,,1.102711,0.618052,0.134640,1.031997
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,fromto,20,0,30000,742668,1792,1.029469,0.749926,0.749926,6.070025,0.340077,,1.069626,0.616501,0.133425,0.987039
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,fromto,24,1,30000,742668,1792,1.028772,0.748981,0.748981,6.071359,0.325040,,1.052241,0.618516,0.130465,0.981554
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,fromto,28,0,30000,742668,1792,1.031633,0.752188,0.752188,6.068999,0.317940,,1.052729,0.617011,0.135177,1.017896
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,fromto,32,1,30000,742668,1792,1.030303,0.750654,0.750654,6.069827,0.308903,,1.038890,0.617737,0.132917,0.992895
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,fromto,36,0,30000,742668,1792,1.030432,0.750994,0.750994,6.068973,0.302015,,1.019866,0.618194,0.132800,0.998611
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,fromto,40,1,30000,742668,1792,1.030293,0.750575,0.750575,6.069894,0.297339,,1.016131,0.616707,0.133868,1.017485
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,fromto,44,0,30000,742668,1792,1.030608,0.750827,0.750827,6.069831,0.296132,,1.009015,0.617842,0.132985,0.999743
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,fromto,48,1,30000,742668,1792,1.029636,0.750029,0.750029,6.070310,0.292619,,0.982969,0.618461,0.131568,0.993660
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,fromto,52,0,30000,742668,1792,1.029505,0.749778,0.749778,6.070772,0.293486,,0.984844,0.616759,0.133019,1.011509
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,fromto,56,0,30000,742668,1792,1.031196,0.751593,0.751593,6.069920,0.297689,,0.985247,0.619186,0.132407,0.994926
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,fromto,60,0,30000,742668,1792,1.030208,0.750454,0.750454,6.071244,0.298003,,0.970880,0.618948,0.131506,0.979580
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,fromto,64,1,30000,742668,1792,1.030096,0.750485,0.750485,6.070023,0.302146,,0.973028,0.617402,0.133083,1.008465
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,fromto,68,0,30000,742668,1792,1.031089,0.751729,0.751729,6.068441,0.306941,,0.969720,0.617482,0.134247,1.011863
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,fromto,72,0,30000,742668,1792,1.029802,0.750275,0.750275,6.069966,0.310522,,0.969948,0.618309,0.131966,0.994116
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,fromto,76,0,30000,742668,1792,1.030194,0.750655,0.750655,6.069258,0.316526,,0.974373,0.617982,0.132673,1.000772
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,fromto,80,1,30000,742668,1792,1.030337,0.750779,0.750779,6.069714,0.320143,,0.971697,0.618032,0.132747,1.000349
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,fromto,84,0,30000,742668,1792,1.030328,0.750733,0.750733,6.069383,0.324850,,0.972191,0.618163,0.132571,0.999555
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,fromto,88,0,30000,742668,1792,1.030221,0.750642,0.750642,6.069517,0.329468,,0.983961,0.617941,0.132701,0.995948
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,fromto,92,0,30000,742668,1792,1.029928,0.750252,0.750252,6.069655,0.334143,,,0.617622,0.132630,
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,fromto,96,1,30000,742668,1792,1.029567,0.750088,0.750088,6.069557,0.334838,,,0.616848,0.133240,
matched,2014-07,REAL,san_canon,8,1,30000,742668,774,0.437497,0.361431,0.361431,5.015204,0.268945,0.002329,1.561277,0.091509,0.269922,1.569523
matched,2014-07,REAL,san_canon,12,1,30000,742668,774,0.386743,0.306507,0.306507,5.222691,0.210880,0.002155,1.448223,0.096607,0.209900,1.435119
matched,2014-07,REAL,san_canon,16,1,30000,742668,774,0.355878,0.272504,0.272504,5.387349,0.172260,0.002160,1.373707,0.100527,0.171977,1.366141
matched,2014-07,REAL,san_canon,20,0,30000,742668,774,0.334763,0.249012,0.249012,5.515880,0.145613,0.002001,1.341095,0.102752,0.146260,1.352079
matched,2014-07,REAL,san_canon,24,1,30000,742668,774,0.318484,0.231021,0.231021,5.612555,0.125398,0.002043,1.300211,0.105136,0.125885,1.324296
matched,2014-07,REAL,san_canon,28,0,30000,742668,774,0.304899,0.216355,0.216355,5.683889,0.108578,0.002095,1.266256,0.108181,0.108174,1.257746
matched,2014-07,REAL,san_canon,32,1,30000,742668,774,0.294467,0.205155,0.205155,5.735907,0.096444,0.002121,1.283248,0.110097,0.095058,1.291273
matched,2014-07,REAL,san_canon,36,0,30000,742668,774,0.286102,0.196439,0.196439,5.772671,0.085747,0.002028,1.270378,0.110433,0.086006,1.274963
matched,2014-07,REAL,san_canon,40,1,30000,742668,774,0.276849,0.186779,0.186779,5.799462,0.075156,0.002171,1.263215,0.113163,0.073616,1.259979
matched,2014-07,REAL,san_canon,44,0,30000,742668,774,0.269567,0.179611,0.179611,5.812290,0.067497,0.002107,1.315086,0.112153,0.067458,1.299940
matched,2014-07,REAL,san_canon,48,1,30000,742668,774,0.261556,0.171707,0.171707,5.817731,0.059496,0.002050,1.317041,0.113281,0.058426,1.263162
matched,2014-07,REAL,san_canon,52,0,30000,742668,774,0.254219,0.164630,0.164630,5.816208,0.051325,0.001913,1.279438,0.112737,0.051893,1.293483
matched,2014-07,REAL,san_canon,56,0,30000,742668,774,0.247121,0.157730,0.157730,5.810194,0.045174,0.002038,1.327589,0.111476,0.046254,1.366138
matched,2014-07,REAL,san_canon,60,0,30000,742668,774,0.241445,0.152472,0.152472,5.800527,0.040116,0.002048,1.325988,0.112353,0.040119,1.398292
matched,2014-07,REAL,san_canon,64,1,30000,742668,774,0.234263,0.145776,0.145776,5.790887,0.034027,0.001910,1.293466,0.111919,0.033857,1.253792
matched,2014-07,REAL,san_canon,68,0,30000,742668,774,0.228715,0.140787,0.140787,5.778535,0.030253,0.001945,1.366985,0.112096,0.028691,1.251202
matched,2014-07,REAL,san_canon,72,0,30000,742668,774,0.224380,0.136973,0.136973,5.765855,0.026307,0.001901,1.350307,0.109969,0.027004,1.362520
matched,2014-07,REAL,san_canon,76,0,30000,742668,774,0.219663,0.132848,0.132848,5.752023,0.022131,0.001910,1.258372,0.109917,0.022931,1.299209
matched,2014-07,REAL,san_canon,80,1,30000,742668,774,0.215156,0.128866,0.128866,5.737498,0.019482,0.001749,1.140792,0.109046,0.019819,1.202498
matched,2014-07,REAL,san_canon,84,0,30000,742668,774,0.211848,0.126523,0.126523,5.721540,0.017587,0.001716,1.253113,0.108873,0.017650,1.302568
matched,2014-07,REAL,san_canon,88,0,30000,742668,774,0.208968,0.124267,0.124267,5.705466,0.017078,0.001617,1.281699,0.107785,0.016482,1.365861
matched,2014-07,REAL,san_canon,92,0,30000,742668,774,0.204241,0.120324,0.120324,5.693098,0.014035,0.001719,,0.106774,0.013550,
matched,2014-07,REAL,san_canon,96,1,30000,742668,774,0.203648,0.119675,0.119675,5.697671,0.013324,0.001486,,0.107609,0.012067,
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_canon,8,1,30000,742668,774,0.300944,0.159598,0.159598,5.805984,0.067112,,1.127654,0.141081,0.018517,0.984765
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_canon,12,1,30000,742668,774,0.300851,0.159499,0.159499,5.806107,0.063872,,1.139360,0.140590,0.018909,1.003737
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_canon,16,1,30000,742668,774,0.301028,0.159759,0.159759,5.805503,0.059515,,1.107338,0.140956,0.018803,0.979723
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_canon,20,0,30000,742668,774,0.300766,0.159458,0.159458,5.805279,0.056059,,1.094724,0.140620,0.018838,1.025178
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_canon,24,1,30000,742668,774,0.300436,0.159369,0.159369,5.803858,0.053746,,1.053010,0.140177,0.019192,1.013123
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_canon,28,0,30000,742668,774,0.300135,0.158986,0.158986,5.803282,0.051209,,1.053559,0.140610,0.018376,0.981993
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_canon,32,1,30000,742668,774,0.300909,0.159751,0.159751,5.802629,0.051040,,1.082790,0.140807,0.018944,1.052983
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_canon,36,0,30000,742668,774,0.300364,0.159297,0.159297,5.802808,0.048605,,1.042286,0.140585,0.018713,1.073562
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_canon,40,1,30000,742668,774,0.299850,0.158760,0.158760,5.804673,0.047138,,1.003752,0.140770,0.017991,0.976652
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_canon,44,0,30000,742668,774,0.300228,0.158747,0.158747,5.806352,0.046633,,1.037733,0.141317,0.017430,1.027231
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_canon,48,1,30000,742668,774,0.300394,0.159173,0.159173,5.805917,0.046962,,0.999252,0.140752,0.018421,1.026341
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_canon,52,0,30000,742668,774,0.299747,0.158242,0.158242,5.807015,0.044938,,0.931604,0.141274,0.016968,0.846612
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_canon,56,0,30000,742668,774,0.300914,0.159553,0.159553,5.805832,0.046997,,0.981261,0.141605,0.017948,1.006946
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_canon,60,0,30000,742668,774,0.301731,0.160594,0.160594,5.804555,0.048237,,0.976234,0.140551,0.020043,1.060566
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_canon,64,1,30000,742668,774,0.301022,0.159643,0.159643,5.805895,0.047894,,0.956740,0.141819,0.017824,0.917668
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_canon,68,0,30000,742668,774,0.301441,0.159945,0.159945,5.807139,0.049411,,0.996145,0.141047,0.018898,0.973890
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_canon,72,0,30000,742668,774,0.301860,0.160725,0.160725,5.805827,0.050060,,0.987770,0.141302,0.019423,1.027987
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_canon,76,0,30000,742668,774,0.301658,0.160319,0.160319,5.806357,0.049602,,0.968804,0.140915,0.019405,1.034826
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_canon,80,1,30000,742668,774,0.301339,0.160063,0.160063,5.805990,0.050680,,0.972422,0.141168,0.018894,1.050433
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_canon,84,0,30000,742668,774,0.301607,0.160135,0.160135,5.805793,0.051200,,0.966619,0.141384,0.018752,1.043950
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_canon,88,0,30000,742668,774,0.300852,0.159306,0.159306,5.808619,0.052117,,0.965055,0.141318,0.017987,0.965797
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_canon,92,0,30000,742668,774,0.300797,0.159257,0.159257,5.808557,0.052968,,,0.141295,0.017962,
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_canon,96,1,30000,742668,774,0.301628,0.160355,0.160355,5.807727,0.054004,,,0.141731,0.018624,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_canon,8,1,30000,742668,774,0.165999,0.092486,0.092486,5.284149,0.000000,,,0.092486,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_canon,12,1,30000,742668,774,0.173629,0.095627,0.095627,5.433571,0.000000,,,0.095627,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_canon,16,1,30000,742668,774,0.181965,0.100244,0.100244,5.559609,0.000000,,,0.100244,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_canon,20,0,30000,742668,774,0.188524,0.103399,0.103399,5.661493,0.000000,,,0.103399,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_canon,24,1,30000,742668,774,0.193449,0.105623,0.105623,5.737953,0.000000,,,0.105623,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_canon,28,0,30000,742668,774,0.197551,0.107777,0.107777,5.792466,0.000000,,,0.107777,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_canon,32,1,30000,742668,774,0.200372,0.108711,0.108711,5.832351,0.000000,,,0.108711,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_canon,36,0,30000,742668,774,0.203254,0.110692,0.110692,5.858419,0.000000,,,0.110692,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_canon,40,1,30000,742668,774,0.204942,0.111623,0.111623,5.874618,0.000000,,,0.111623,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_canon,44,0,30000,742668,774,0.205716,0.112114,0.112114,5.879788,0.000000,,,0.112114,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_canon,48,1,30000,742668,774,0.205880,0.112211,0.112211,5.877227,0.000000,,,0.112211,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_canon,52,0,30000,742668,774,0.206716,0.113304,0.113304,5.867534,0.000000,,,0.113304,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_canon,56,0,30000,742668,774,0.205570,0.112556,0.112556,5.855368,0.000000,,,0.112556,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_canon,60,0,30000,742668,774,0.204788,0.112357,0.112357,5.840643,0.000000,,,0.112357,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_canon,64,1,30000,742668,774,0.203664,0.111749,0.111749,5.824914,0.000000,,,0.111749,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_canon,68,0,30000,742668,774,0.201989,0.110534,0.110534,5.808788,0.000000,,,0.110534,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_canon,72,0,30000,742668,774,0.201337,0.110666,0.110666,5.792162,0.000000,,,0.110666,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_canon,76,0,30000,742668,774,0.200721,0.110717,0.110717,5.774155,0.000000,,,0.110717,0.000000,
