element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Na	2	"298.7213"	"0.0003"	"298.7218"	"0.0013"	"300"	""		"41.126538"	"45.275818"	"2s2.2p5.(2P*<3/2>).3d"	"2[5/2]*"	"3"	"2s2.2p5.(2P*<1/2>).5f"	"2[5/2]"	"3"	7	7		""	"L914"	
Na	2	"299.689"	"0.010"	""	""	"40"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	""	""	"299.9329"	"0.0013"	""	"5.7e+05"	E	"36.967803"	"41.100329"	"2s2.2p5.3p"	"3D"	"1"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"2"	3	5		"T7663c78"	""	
Na	2	"300.086"	"0.010"	""	""	"130"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"300.292"	"0.010"	""	""	"130"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"300.4149"	"0.0003"	"300.4151"	"0.0013"	"550"	"1.7e+07"	E	"37.181047"	"41.306940"	"2s2.2p5.3p"	"1P"	"1"	"2s2.2p5.(2P*<1/2>).3d"	"2[3/2]*"	"1"	3	3		"T6036c80"	"L914"	
Na	2	"300.7442"	"0.0003"	"300.7446"	"0.0013"	"750"	"1.68e+07"	B+	"32.846429"	"36.967803"	"2s2.2p5.3s"	"3P*"	"2"	"2s2.2p5.3p"	"3D"	"1"	5	3		"T7663"	"L914"	
Na	3	""	""	"300.820"	"0.003"	""	"3.31e+04"	E	"46.324504"	"50.444845"	"2s2.2p4.(3P).3s"	"2P"	"3/2"	"2s2.2p4.(3P).3p"	"4P*"	"1/2"	4	2		"c51,T7317"	""	
Na	2	"300.9137"	"0.0003"	"300.9143"	"0.0013"	"750"	"3.0e+07"	D	"37.181047"	"41.300096"	"2s2.2p5.3p"	"1P"	"1"	"2s2.2p5.(2P*<1/2>).4s"	"2[1/2]*"	"1"	3	3		"T7663c80"	"L914"	
Na	2	"300.9482"	"0.0003"	"300.948"	"0.005"	"450"	""		"40.982896"	"45.10148"	"2s2.2p5.(2P*<3/2>).3d"	"2[1/2]*"	"0"	"2s2.2p5.(2P*<3/2>).5f"	"2[3/2]"	"1"	1	3		""	"L914"	
Na	2	"301.151"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"301.310"	"0.010"	"301.311"	"0.005"	"160"	""		"40.993732"	"45.10736"	"2s2.2p5.(2P*<3/2>).3d"	"2[1/2]*"	"1"	"2s2.2p5.(2P*<3/2>).5f"	"2[5/2]"	"2"	3	5		""	"L914"	
Na	2	"301.5395"	"0.0003"	"301.5400"	"0.0013"	"600"	"1.51e+07"	C+	"36.902113"	"41.012615"	"2s2.2p5.3p"	"3D"	"2"	"2s2.2p5.(2P*<3/2>).3d"	"2[3/2]*"	"2"	5	5		"T6036"	"L914"	
Na	2	"301.7341"	"0.0003"	"301.733"	"0.005"	"450"	""		"40.993732"	"45.10161"	"2s2.2p5.(2P*<3/2>).3d"	"2[1/2]*"	"1"	"2s2.2p5.(2P*<3/2>).5f"	"2[3/2]"	"2"	3	5		""	"L914"	
Na	2	"301.8324"	"0.0003"	""	""	"160"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"301.998"	"0.010"	""	""	"80"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"302.137"	"0.010"	""	""	"200"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"302.2348"	"0.0003"	"302.2350"	"0.0013"	"160"	"6.91e+05"	D+	"37.181047"	"41.282097"	"2s2.2p5.3p"	"1P"	"1"	"2s2.2p5.(2P*<1/2>).3d"	"2[3/2]*"	"2"	3	5		"T7663"	"L914"	
Na	2	"302.400"	"0.010"	"302.4012"	"0.0013"	"130"	"2.3e+06"	E	"37.208144"	"41.306940"	"2s2.2p5.3p"	"3P"	"2"	"2s2.2p5.(2P*<1/2>).3d"	"2[3/2]*"	"1"	5	3		"T7663c80"	"L914"	
Na	2	"302.531"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	3	""	""	"302.686"	"0.003"	""	"6.49e-02"	D+	"45.397361"	"49.492299"	"2s2.2p4.(3P).3s"	"4P"	"5/2"	"2s2.2p4.(1D).3s"	"2D"	"3/2"	6	4	M1	"c46"	""	
Na	2	"302.7062"	"0.0003"	"302.706"	"0.005"	"300"	""		"41.012615"	"45.10728"	"2s2.2p5.(2P*<3/2>).3d"	"2[3/2]*"	"2"	"2s2.2p5.(2P*<3/2>).5f"	"2[5/2]"	"3"	5	7		""	"L914"	
Na	3	""	""	"302.756"	"0.003"	""	"6.03e-01"	C	"45.397361"	"49.491356"	"2s2.2p4.(3P).3s"	"4P"	"5/2"	"2s2.2p4.(1D).3s"	"2D"	"5/2"	6	6	M1	"c46"	""	
Na	2	"302.9070"	"0.0003"	"302.9070"	"0.0013"	"400"	"9.9e+07"	E	"37.208144"	"41.300096"	"2s2.2p5.3p"	"3P"	"2"	"2s2.2p5.(2P*<1/2>).4s"	"2[1/2]*"	"1"	5	3		"T7663c80"	"L914"	
Na	2	"302.9320"	"0.0003"	"302.9316"	"0.0013"	"40"	"6.32e+06"	C	"36.902113"	"40.993732"	"2s2.2p5.3p"	"3D"	"2"	"2s2.2p5.(2P*<3/2>).3d"	"2[1/2]*"	"1"	5	3		"T6036"	"L914"	
Na	2	"303.126"	"0.010"	"303.126"	"0.005"	"200"	""		"41.012615"	"45.10161"	"2s2.2p5.(2P*<3/2>).3d"	"2[3/2]*"	"2"	"2s2.2p5.(2P*<3/2>).5f"	"2[3/2]"	"2"	5	5		""	"L914"	
Na	3	""	""	"303.694"	"0.003"	""	"4.52e+03"	E	"46.324504"	"50.405854"	"2s2.2p4.(3P).3s"	"2P"	"3/2"	"2s2.2p4.(3P).3p"	"4P*"	"3/2"	4	4		"c51,T7317"	""	
Na	2	"303.7076"	"0.0003"	"303.7075"	"0.0013"	"400"	"2.55e+08"	B+	"37.181047"	"41.262215"	"2s2.2p5.3p"	"1P"	"1"	"2s2.2p5.(2P*<1/2>).3d"	"2[5/2]*"	"2"	3	5		"T6036"	"L914"	
Na	2	"303.872"	"0.010"	""	""	"350"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"304.013"	"0.010"	""	""	"160"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"304.2461"	"0.0003"	"304.2453"	"0.0013"	"350"	"7.49e+05"	D	"37.208144"	"41.282097"	"2s2.2p5.3p"	"3P"	"2"	"2s2.2p5.(2P*<1/2>).3d"	"2[3/2]*"	"2"	5	5		"T6036"	"L914"	
Na	2	"304.310"	"0.010"	""	""	"200"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"304.5600"	"0.0003"	"304.5597"	"0.0013"	"400"	"6.92e+07"	C+	"37.181047"	"41.250796"	"2s2.2p5.3p"	"1P"	"1"	"2s2.2p5.(2P*<1/2>).4s"	"2[1/2]*"	"0"	3	1		"T7663"	"L914"	
Na	2	"304.895"	"0.010"	""	""	"200"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"305.0210"	"0.0003"	"305.0208"	"0.0013"	"350"	"1.3e+08"	E	"37.243343"	"41.306940"	"2s2.2p5.3p"	"3P"	"0"	"2s2.2p5.(2P*<1/2>).3d"	"2[3/2]*"	"1"	1	3		"T7663c80"	"L914"	
Na	2	"305.3666"	"0.0003"	"305.3665"	"0.0013"	"550"	"3.0e+08"	E	"37.208144"	"41.267140"	"2s2.2p5.3p"	"3P"	"2"	"2s2.2p5.(2P*<1/2>).3d"	"2[5/2]*"	"3"	5	7		"T6036c79"	"L914"	
Na	2	"305.5347"	"0.0003"	"305.5354"	"0.0013"	"550"	"8.8e+06"	E	"37.243343"	"41.300096"	"2s2.2p5.3p"	"3P"	"0"	"2s2.2p5.(2P*<1/2>).4s"	"2[1/2]*"	"1"	1	3		"T7663c80"	"L914"	
Na	2	"305.5822"	"0.0003"	"305.582"	"0.005"	"45"	""		"41.054025"	"45.11016"	"2s2.2p5.(2P*<3/2>).3d"	"2[7/2]*"	"4"	"2s2.2p5.(2P*<3/2>).5f"	"2[7/2]"	"4"	9	9		""	"L914"	
Na	2	"305.6161"	"0.0003"	"305.6160"	"0.0013"	"550"	"7.46e+07"	A	"32.846429"	"36.902113"	"2s2.2p5.3s"	"3P*"	"2"	"2s2.2p5.3p"	"3D"	"2"	5	5		"T7663"	"L914"	
Na	2	"305.7375"	"0.0003"	"305.7375"	"0.0013"	"550"	"4.51e+07"	B+	"37.208144"	"41.262215"	"2s2.2p5.3p"	"3P"	"2"	"2s2.2p5.(2P*<1/2>).3d"	"2[5/2]*"	"2"	5	5		"T7663"	"L914"	
Na	2	"305.795"	"0.010"	"305.799"	"0.005"	"550"	""		"41.054025"	"45.10728"	"2s2.2p5.(2P*<3/2>).3d"	"2[7/2]*"	"4"	"2s2.2p5.(2P*<3/2>).5f"	"2[5/2]"	"3"	9	7		""	"L914"	
Na	2	"305.8720"	"0.0003"	"305.8715"	"0.0013"	"550"	"2.18e+07"	C+	"37.094827"	"41.147123"	"2s2.2p5.3p"	"1D"	"2"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"1"	5	3		"T7663"	"L914"	
Na	2	"306.0251"	"0.0003"	"306.025"	"0.005"	"700"	""		"41.054025"	"45.10429"	"2s2.2p5.(2P*<3/2>).3d"	"2[7/2]*"	"4"	"2s2.2p5.(2P*<3/2>).5f"	"2[9/2]"	"5"	9	11		""	"L914"	
Na	2	"306.1350"	"0.0003"	"306.1350"	"0.0013"	"800"	"1.0e+08"	E	"37.258133"	"41.306940"	"2s2.2p5.3p"	"3P"	"1"	"2s2.2p5.(2P*<1/2>).3d"	"2[3/2]*"	"1"	3	3		"T7663c80"	"L914"	
Na	2	"306.1792"	"0.0003"	"306.179"	"0.005"	"25"	""		"41.061918"	"45.11014"	"2s2.2p5.(2P*<3/2>).3d"	"2[7/2]*"	"3"	"2s2.2p5.(2P*<3/2>).5f"	"2[7/2]"	"3"	7	7		""	"L914"	
Na	2	"306.4375"	"0.0003"	"306.4374"	"0.0013"	"500"	"7.62e+06"	C	"36.967803"	"41.012615"	"2s2.2p5.3p"	"3D"	"1"	"2s2.2p5.(2P*<3/2>).3d"	"2[3/2]*"	"2"	3	5		"T6036"	"L914"	
Na	2	"306.6223"	"0.0003"	"306.622"	"0.005"	"500"	""		"41.061918"	"45.10429"	"2s2.2p5.(2P*<3/2>).3d"	"2[7/2]*"	"3"	"2s2.2p5.(2P*<3/2>).5f"	"2[9/2]"	"4"	7	9		""	"L914"	
Na	2	"306.6535"	"0.0003"	"306.6534"	"0.0013"	"500"	"3.74e+07"	B	"37.258133"	"41.300096"	"2s2.2p5.3p"	"3P"	"1"	"2s2.2p5.(2P*<1/2>).4s"	"2[1/2]*"	"1"	3	3		"T7663c80"	"L914"	
Na	3	""	""	"307.057"	"0.003"	""	"5.37e+03"	E	"46.324504"	"50.361160"	"2s2.2p4.(3P).3s"	"2P"	"3/2"	"2s2.2p4.(3P).3p"	"4P*"	"5/2"	4	6		"c51,T7317"	""	
Na	2	"307.0829"	"0.0003"	"307.0823"	"0.0013"	"350"	"8.7e+06"	C	"37.094827"	"41.131145"	"2s2.2p5.3p"	"1D"	"2"	"2s2.2p5.(2P*<3/2>).3d"	"2[3/2]*"	"1"	5	3		"T6036"	"L914"	
Na	2	"307.4334"	"0.0003"	"307.4332"	"0.0013"	"550"	"1.4e+08"	E	"37.094827"	"41.126538"	"2s2.2p5.3p"	"1D"	"2"	"2s2.2p5.(2P*<3/2>).3d"	"2[5/2]*"	"3"	5	7		"T6036c79"	"L914"	
Na	2	"307.8318"	"0.0003"	"307.8320"	"0.0013"	"550bl*"	"1.17e+08"	A	"32.941315"	"36.967803"	"2s2.2p5.3s"	"3P*"	"1"	"2s2.2p5.3p"	"3D"	"1"	3	3		"T7663"	"L914"	
Na	2	"307.8318"	"0.0003"	"307.8338"	"0.0013"	"550bl*"	"3.6e+05"	E	"37.094827"	"41.121292"	"2s2.2p5.3p"	"1D"	"2"	"2s2.2p5.(2P*<3/2>).3d"	"2[5/2]*"	"2"	5	5		"T6036c79"	"L914"	
Na	2	"307.8752"	"0.0003"	"307.8747"	"0.0013"	"170"	"3.59e+06"	D+	"36.967803"	"40.993732"	"2s2.2p5.3p"	"3D"	"1"	"2s2.2p5.(2P*<3/2>).3d"	"2[1/2]*"	"1"	3	3		"T6036"	"L914"	
Na	2	"308.0254"	"0.0003"	"308.0251"	"0.0013"	"550"	"2.81e+08"	B+	"37.258133"	"41.282097"	"2s2.2p5.3p"	"3P"	"1"	"2s2.2p5.(2P*<1/2>).3d"	"2[3/2]*"	"2"	3	5		"T6036"	"L914"	
Na	2	"308.293"	"0.010"	""	""	"30"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"308.357"	"0.010"	""	""	"25"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"308.557"	"0.010"	""	""	"35"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"308.7060"	"0.0003"	"308.7057"	"0.0013"	"450"	"1.66e+07"	C	"36.967803"	"40.982896"	"2s2.2p5.3p"	"3D"	"1"	"2s2.2p5.(2P*<3/2>).3d"	"2[1/2]*"	"0"	3	1		"T6036"	"L914"	
Na	2	"308.8263"	"0.0003"	"308.8268"	"0.0013"	"450"	""		"41.262215"	"45.275734"	"2s2.2p5.(2P*<1/2>).3d"	"2[5/2]*"	"2"	"2s2.2p5.(2P*<1/2>).5f"	"2[7/2]"	"3"	5	7		""	"L914"	
Na	2	"308.999"	"0.010"	""	""	"130"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"309.2035"	"0.0003"	"309.204"	"0.005"	"550"	""		"41.267140"	"45.27577"	"2s2.2p5.(2P*<1/2>).3d"	"2[5/2]*"	"3"	"2s2.2p5.(2P*<1/2>).5f"	"2[7/2]"	"4"	7	9		""	"L914"	
Na	2	"309.2732"	"0.0003"	"309.2731"	"0.0014"	"550"	"2.09e+08"	A	"32.846429"	"36.854157"	"2s2.2p5.3s"	"3P*"	"2"	"2s2.2p5.3p"	"3D"	"3"	5	7		"T7663"	"L914"	
Na	2	"309.3089"	"0.0003"	""	""	"400"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"309.4449"	"0.0003"	"309.4449"	"0.0014"	"650"	"1.1e+06"	E	"37.094827"	"41.100329"	"2s2.2p5.3p"	"1D"	"2"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"2"	5	5		"T7663c78"	"L914"	
Na	2	"309.467"	"0.010"	""	""	"200"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"309.5552"	"0.0003"	"309.5546"	"0.0014"	"650"	"3.97e+05"	D+	"37.258133"	"41.262215"	"2s2.2p5.3p"	"3P"	"1"	"2s2.2p5.(2P*<1/2>).3d"	"2[5/2]*"	"2"	3	5		"T7663"	"L914"	
Na	2	"309.648"	"0.010"	""	""	"70"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"309.671"	"0.010"	""	""	"70"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"309.773"	"0.010"	"309.771"	"0.005"	"60"	""		"41.100329"	"45.10161"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"2"	"2s2.2p5.(2P*<3/2>).5f"	"2[3/2]"	"2"	5	5		""	"L914"	
Na	2	"309.902"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"309.980"	"0.010"	""	""	"45"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"310.277"	"0.010"	""	""	"40"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"310.3578"	"0.0003"	"310.3578"	"0.0014"	"500"	""		"41.282097"	"45.275818"	"2s2.2p5.(2P*<1/2>).3d"	"2[3/2]*"	"2"	"2s2.2p5.(2P*<1/2>).5f"	"2[5/2]"	"3"	5	7		""	"L914"	
Na	2	"310.4403"	"0.0003"	"310.4400"	"0.0014"	"500"	"5.63e+07"	C+	"37.258133"	"41.250796"	"2s2.2p5.3p"	"3P"	"1"	"2s2.2p5.(2P*<1/2>).4s"	"2[1/2]*"	"0"	3	1		"T7663"	"L914"	
Na	3	""	""	"310.612"	"0.003"	""	"2.48e+04"	C	"46.454388"	"50.444845"	"2s2.2p4.(3P).3s"	"2P"	"1/2"	"2s2.2p4.(3P).3p"	"4P*"	"1/2"	2	2		"c51,T7317"	""	
Na	2	"310.7370"	"0.0003"	"310.737"	"0.005"	"350"	""		"41.121292"	"45.11014"	"2s2.2p5.(2P*<3/2>).3d"	"2[5/2]*"	"2"	"2s2.2p5.(2P*<3/2>).5f"	"2[7/2]"	"3"	5	7		""	"L914"	
Na	2	"310.9538"	"0.0003"	"310.954"	"0.005"	"300"	""		"41.121292"	"45.10736"	"2s2.2p5.(2P*<3/2>).3d"	"2[5/2]*"	"2"	"2s2.2p5.(2P*<3/2>).5f"	"2[5/2]"	"2"	5	5		""	"L914"	
Na	2	"311.023"	"0.010"	""	""	"130"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	3	""	""	"311.033"	"0.003"	""	"2.60e-01"	C	"45.507242"	"49.492299"	"2s2.2p4.(3P).3s"	"4P"	"3/2"	"2s2.2p4.(1D).3s"	"2D"	"3/2"	4	4	M1	"c46"	""	
Na	3	""	""	"311.106"	"0.003"	""	"8.79e-02"	D+	"45.507242"	"49.491356"	"2s2.2p4.(3P).3s"	"4P"	"3/2"	"2s2.2p4.(1D).3s"	"2D"	"5/2"	4	6	M1	"c46"	""	
Na	2	"311.1453"	"0.0003"	"311.145"	"0.005"	"450"	""		"41.126538"	"45.11016"	"2s2.2p5.(2P*<3/2>).3d"	"2[5/2]*"	"3"	"2s2.2p5.(2P*<3/2>).5f"	"2[7/2]"	"4"	7	9		""	"L914"	
Na	2	"311.2924"	"0.0003"	""	""	"70"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"311.3693"	"0.0003"	"311.369"	"0.005"	"500"	""		"41.126538"	"45.10728"	"2s2.2p5.(2P*<3/2>).3d"	"2[5/2]*"	"3"	"2s2.2p5.(2P*<3/2>).5f"	"2[5/2]"	"3"	7	7		""	"L914"	
Na	2	"311.4130"	"0.0003"	"311.413"	"0.005"	"10"	""		"41.121292"	"45.10148"	"2s2.2p5.(2P*<3/2>).3d"	"2[5/2]*"	"2"	"2s2.2p5.(2P*<3/2>).5f"	"2[3/2]"	"1"	5	3		""	"L914"	
Na	2	"311.601"	"0.010"	"311.604"	"0.005"	"60"	""		"41.126538"	"45.10429"	"2s2.2p5.(2P*<3/2>).3d"	"2[5/2]*"	"3"	"2s2.2p5.(2P*<3/2>).5f"	"2[9/2]"	"4"	7	9		""	"L914"	
Na	2	"311.7231"	"0.0003"	"311.724"	"0.005"	"300"	""		"41.131145"	"45.10736"	"2s2.2p5.(2P*<3/2>).3d"	"2[3/2]*"	"1"	"2s2.2p5.(2P*<3/2>).5f"	"2[5/2]"	"2"	3	5		""	"L914"	
Na	2	"311.8134"	"0.0003"	"311.814"	"0.005"	"15"	""		"41.126538"	"45.10161"	"2s2.2p5.(2P*<3/2>).3d"	"2[5/2]*"	"3"	"2s2.2p5.(2P*<3/2>).5f"	"2[3/2]"	"2"	7	5		""	"L914"	
Na	2	"311.915"	"0.010"	""	""	"40"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"312.1759"	"0.0003"	"312.176"	"0.005"	"350"	""		"41.131145"	"45.10161"	"2s2.2p5.(2P*<3/2>).3d"	"2[3/2]*"	"1"	"2s2.2p5.(2P*<3/2>).5f"	"2[3/2]"	"2"	3	5		""	"L914"	
Na	2	"312.2935"	"0.0003"	""	""	"400"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"312.4415"	"0.0003"	"312.4413"	"0.0014"	"1700"	"7.1e+07"	E	"37.094827"	"41.061918"	"2s2.2p5.3p"	"1D"	"2"	"2s2.2p5.(2P*<3/2>).3d"	"2[7/2]*"	"3"	5	7		"T7663c78"	"L914"	
Na	2	"312.5212"	"0.0003"	"312.5212"	"0.0014"	"600"	"9.72e+06"	C	"37.181047"	"41.147123"	"2s2.2p5.3p"	"1P"	"1"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"1"	3	3		"T7663"	"L914"	
Na	2	"312.644"	"0.010"	""	""	"100"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"312.9377"	"0.0003"	"312.9376"	"0.0014"	"600"	"1.28e+08"	A	"32.941315"	"36.902113"	"2s2.2p5.3s"	"3P*"	"1"	"2s2.2p5.3p"	"3D"	"2"	3	5		"T7663"	"L914"	
Na	2	"312.9821"	"0.0003"	"312.982"	"0.005"	"80"	""		"41.147123"	"45.10736"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"1"	"2s2.2p5.(2P*<3/2>).5f"	"2[5/2]"	"2"	3	5		""	"L914"	
Na	2	"313.230"	"0.010"	""	""	"80"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"313.5483"	"0.0003"	"313.5478"	"0.0014"	"2500"	"7.42e+07"	A	"33.014713"	"36.967803"	"2s2.2p5.3s"	"3P*"	"0"	"2s2.2p5.3p"	"3D"	"1"	1	3		"T7663"	"L914"	
Na	3	""	""	"313.677"	"0.003"	""	"3.37e+02"	D	"46.454388"	"50.405854"	"2s2.2p4.(3P).3s"	"2P"	"1/2"	"2s2.2p4.(3P).3p"	"4P*"	"3/2"	2	4		"c51,T7317"	""	
Na	2	"313.7861"	"0.0003"	"313.7853"	"0.0014"	"1700"	"1.41e+08"	B+	"37.181047"	"41.131145"	"2s2.2p5.3p"	"1P"	"1"	"2s2.2p5.(2P*<3/2>).3d"	"2[3/2]*"	"1"	3	3		"T6036"	"L914"	
Na	2	"313.894"	"0.010"	""	""	"100"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"314.052"	"0.010"	""	""	"35"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"314.095"	"0.010"	""	""	"35"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"314.121"	"0.010"	""	""	"35"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"314.182"	"0.010"	""	""	"30"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"314.267"	"0.010"	""	""	"35"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"314.5706"	"0.0003"	"314.5700"	"0.0014"	"950"	"4.5e+07"	C	"37.181047"	"41.121292"	"2s2.2p5.3p"	"1P"	"1"	"2s2.2p5.(2P*<3/2>).3d"	"2[5/2]*"	"2"	3	5		"T7663c78"	"L914"	
Na	2	"314.694"	"0.010"	""	""	"45"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"314.9283"	"0.0003"	"314.9275"	"0.0014"	"2000"	"8.24e+07"	B+	"33.322360"	"37.258133"	"2s2.2p5.3s"	"1P*"	"1"	"2s2.2p5.3p"	"3P"	"1"	3	3		"T7663"	"L914"	
Na	2	"315.049"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"315.078"	"0.010"	""	""	"55"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"315.144"	"0.010"	""	""	"50"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"315.203"	"0.010"	""	""	"40"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"315.324"	"0.010"	""	""	"40"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"315.377"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"315.498"	"0.010"	""	""	"45"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"315.548"	"0.010"	""	""	"45"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"315.585"	"0.010"	""	""	"45"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"315.842"	"0.010"	""	""	"250"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"315.9527"	"0.0003"	"315.9528"	"0.0014"	"70"	"6.5e+06"	E	"37.208144"	"41.131145"	"2s2.2p5.3p"	"3P"	"2"	"2s2.2p5.(2P*<3/2>).3d"	"2[3/2]*"	"1"	5	3		"T6036c79"	"L914"	
Na	3	""	""	"316.043"	"0.003"	""	"5.83e-02"	D+	"45.570413"	"49.492299"	"2s2.2p4.(3P).3s"	"4P"	"1/2"	"2s2.2p4.(1D).3s"	"2D"	"3/2"	2	4	M1	"c46"	""	
Na	2	"316.1154"	"0.0003"	"316.1154"	"0.0014"	"250"	"4.36e+06"	C+	"33.322360"	"37.243343"	"2s2.2p5.3s"	"1P*"	"1"	"2s2.2p5.3p"	"3P"	"0"	3	1		"T7663"	"L914"	
Na	2	"316.253"	"0.010"	"316.2526"	"0.0014"	"90"	"7.1e+05"	E	"37.181047"	"41.100329"	"2s2.2p5.3p"	"1P"	"1"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"2"	3	5		"T7663c78"	"L914"	
Na	2	"316.3246"	"0.0003"	"316.3243"	"0.0014"	"350"	"6.1e+06"	E	"37.208144"	"41.126538"	"2s2.2p5.3p"	"3P"	"2"	"2s2.2p5.(2P*<3/2>).3d"	"2[5/2]*"	"3"	5	7		"T7663c78"	"L914"	
Na	2	"316.3736"	"0.0003"	"316.3732"	"0.0014"	"2000"	"1.05e+08"	B+	"37.094827"	"41.012615"	"2s2.2p5.3p"	"1D"	"2"	"2s2.2p5.(2P*<3/2>).3d"	"2[3/2]*"	"2"	5	5		"T7663"	"L914"	
Na	2	"316.525"	"0.010"	""	""	"70"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"316.636"	"0.010"	""	""	"30"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"316.677"	"0.010"	""	""	"30"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"316.7484"	"0.0003"	"316.7484"	"0.0014"	"200"	"9.3e+06"	C+	"37.208144"	"41.121292"	"2s2.2p5.3p"	"3P"	"2"	"2s2.2p5.(2P*<3/2>).3d"	"2[5/2]*"	"2"	5	5		"T6036"	"L914"	
Na	2	"316.958"	"0.010"	""	""	"300"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"317.162"	"0.010"	""	""	"25"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"317.270"	"0.010"	""	""	"25"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"317.342"	"0.010"	""	""	"15"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"317.5086"	"0.0003"	"317.5085"	"0.0014"	"700"	"6.23e+07"	C	"37.243343"	"41.147123"	"2s2.2p5.3p"	"3P"	"0"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"1"	1	3		"T7663c79"	"L914"	
Na	2	"317.9064"	"0.0003"	"317.9055"	"0.0014"	"1000"	"3.94e+07"	B	"37.094827"	"40.993732"	"2s2.2p5.3p"	"1D"	"2"	"2s2.2p5.(2P*<3/2>).3d"	"2[1/2]*"	"1"	5	3		"T7663"	"L914"	
Na	2	"318.094"	"0.010"	""	""	"160"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	""	""	"318.4544"	"0.0014"	""	"1.1e+05"	E	"37.208144"	"41.100329"	"2s2.2p5.3p"	"3P"	"2"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"2"	5	5		"T7663c79"	""	
