element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Ca	3	"799.357"	"0.004"	"799.353"	"0.005"	"6h"	"3.7e+07"	B	"44.503001"	"46.053630"	"3s2.3p5.(2P*<3/2>).5d"	"2[1/2]*"	"0"	"3s2.3p5.(2P*<3/2>).5f"	"2[3/2]"	"1"	1	3		"u33"	"L1405"	
Ca	3	"800.481"	"0.004"	"800.474"	"0.003"	"6"	""		"40.678098"	"42.226557"	"3s2.3p5.(2P*<1/2>).4d"	"2[5/2]*"	"2"	"3s2.3p5.(2P*<3/2>).5p"	"2[5/2]"	"3"	5	7		""	"L1405"	
Ca	2	"801.750"	""	""	""	"20"	""		""	""	""	""	""	""	""	""				""	"L7323"	
Ca	2	"802.050"	""	""	""	"20"	""		""	""	""	""	""	""	""	""				""	"L7323"	
Ca	3	"805.123"	"0.004"	"805.122"	"0.003"	"18"	"1.74e+07"	B	"43.070066"	"44.609585"	"3s2.3p5.(2P*<3/2>).4f"	"2[9/2]"	"4"	"3s2.3p5.(2P*<3/2>).5d"	"2[7/2]*"	"3"	9	7		"u33"	"L1405"	
Ca	3	"807.421"	"0.004"	"807.418"	"0.003"	"23"	"2.09e+07"	B	"41.088760"	"42.623903"	"3s2.3p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"3s2.3p5.(2P*<1/2>).5p"	"2[3/2]"	"1"	3	3		"u33"	"L1405"	
Ca	3	"810.365"	"0.004"	"810.359"	"0.004"	"19"	"1.64e+07"	B	"43.152931"	"44.682502"	"3s2.3p5.(2P*<3/2>).4f"	"2[7/2]"	"4"	"3s2.3p5.(2P*<3/2>).5d"	"2[5/2]*"	"3"	9	7		"u33"	"L1405"	
Ca	3	"811.899"	"0.004"	"811.898"	"0.004"	"16"	"1.94e+07"	B	"43.494316"	"45.020987"	"3s2.3p5.(2P*<1/2>).4f"	"2[7/2]"	"4"	"3s2.3p5.(2P*<1/2>).5d"	"2[5/2]*"	"3"	9	7		"u33"	"L1405"	
Ca	2	"813.305"	""	""	""	"70"	""		""	""	""	""	""	""	""	""				""	"L6097"	
Ca	3	"814.106"	"0.004"	"814.103"	"0.003"	"11"	"1.92e+07"	B	"43.486365"	"45.008901"	"3s2.3p5.(2P*<1/2>).4f"	"2[5/2]"	"3"	"3s2.3p5.(2P*<1/2>).5d"	"2[3/2]*"	"2"	7	5		"u33"	"L1405"	
Ca	3	"815.407"	"0.004"	"815.399"	"0.005"	"7"	"1.21e+07"	B	"43.009655"	"44.529772"	"3s2.3p5.(2P*<3/2>).4f"	"2[3/2]"	"2"	"3s2.3p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"	5	3		"u33"	"L1405"	
Ca	3	"818.863"	"0.004"	"818.862"	"0.004"	"41"	""		"42.989313"	"44.503001"	"3s2.3p5.(2P*<3/2>).4f"	"2[3/2]"	"1"	"3s2.3p5.(2P*<3/2>).5d"	"2[1/2]*"	"0"	3	1		""	"L1405"	
Ca	3	"819.534"	"0.004"	"819.534"	"0.004"	"21"	"1.82e+07"	B	"43.065213"	"44.577661"	"3s2.3p5.(2P*<3/2>).4f"	"2[9/2]"	"5"	"3s2.3p5.(2P*<3/2>).5d"	"2[7/2]*"	"4"	11	9		"u33"	"L1405"	
Ca	2	"820.172"	""	"820.172"	""	"100"	"5.1e+07"	C	"7.505138"	"9.016407"	"3p6.5p"	"2P*"	"1/2"	"3p6.5d"	"2D"	"3/2"	2	4		"T1619CA,LS"	"L7323"	
Ca	3	"820.861"	"0.004"	"820.858"	"0.003"	"11"	"1.73e+07"	B	"43.149989"	"44.659996"	"3s2.3p5.(2P*<3/2>).4f"	"2[7/2]"	"3"	"3s2.3p5.(2P*<3/2>).5d"	"2[5/2]*"	"2"	7	5		"u33"	"L1405"	
Ca	3	"821.720"	"0.004"	"821.719"	"0.003"	"70l"	"2.9e+07"	B	"40.739032"	"42.247457"	"3s2.3p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"3s2.3p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	3	5		"u33"	"L1405"	
Ca	3	"823.361"	"0.004"	"823.365"	"0.003"	"15"	""		"40.742048"	"42.247457"	"3s2.3p5.(2P*<1/2>).4d"	"2[3/2]*"	"2"	"3s2.3p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	5	5		""	"L1405"	
Ca	2	"824.880"	""	"824.880"	""	"110"	"6.1e+07"	C	"7.514841"	"9.017486"	"3p6.5p"	"2P*"	"3/2"	"3p6.5d"	"2D"	"5/2"	4	6		"T1619CA,LS"	"L7323"	
Ca	3	"825.269"	"0.004"	"825.264"	"0.004"	"12"	"1.98e+07"	B	"43.491111"	"44.993056"	"3s2.3p5.(2P*<1/2>).4f"	"2[7/2]"	"3"	"3s2.3p5.(2P*<1/2>).5d"	"2[5/2]*"	"2"	7	5		"u33"	"L1405"	
Ca	2	"825.473"	""	"825.472"	""	"70"	"1.0e+07"	C	"7.514841"	"9.016407"	"3p6.5p"	"2P*"	"3/2"	"3p6.5d"	"2D"	"3/2"	4	4		"T1619CA,LS"	"L7323"	
Ca	1	"825.667"	""	""	""	"14"	""		""	""	""	""	""	""	""	""				""	"L6097"	
Ca	3	"825.983"	"0.004"	"825.977"	"0.003"	"12"	"1.51e+07"	B	"43.074224"	"44.574873"	"3s2.3p5.(2P*<3/2>).4f"	"2[5/2]"	"3"	"3s2.3p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"	7	5		"u33"	"L1405"	
Ca	1	"833.804"	""	""	""	"10"	""		""	""	""	""	""	""	""	""				""	"L6097"	
Ca	1	"833.912"	""	""	""	"12"	""		""	""	""	""	""	""	""	""				""	"L6097"	
Ca	1	"835.239"	""	""	""	"10"	""		""	""	""	""	""	""	""	""				""	"L6097"	
Ca	1	"835.717"	""	""	""	"11"	""		""	""	""	""	""	""	""	""				""	"L6097"	
Ca	2	"849.802"	""	"849.802"	""	"130"	"1.11e+06"	C	"1.692408"	"3.150984"	"3p6.3d"	"2D"	"3/2"	"3p6.4p"	"2P*"	"3/2"	4	4		"u7,LS"	"L7323"	
Ca	3	"850.550"	"0.004"	"850.549"	"0.004"	"11H"	"2.15e+07"	B	"44.574873"	"46.032169"	"3s2.3p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"	"3s2.3p5.(2P*<3/2>).5f"	"2[3/2]"	"2"	5	5		"u33"	"L1405"	
Ca	2	"854.209"	""	"854.209"	""	"170"	"9.9e+06"	C	"1.699932"	"3.150984"	"3p6.3d"	"2D"	"5/2"	"3p6.4p"	"2P*"	"3/2"	6	4		"u7,LS"	"L7323"	
Ca	3	"863.277"	"0.004"	"863.272"	"0.004"	"50"	"7.1e+06"	B	"34.635437"	"36.071256"	"3s2.3p5.3d"	"1P*"	"1"	"3s2.3p5.4p"	"1S"	"0"	3	1		"T7942"	"L1405"	
Ca	1	"863.395"	""	""	""	"10"	""		""	""	""	""	""	""	""	""				""	"L6097"	
Ca	2	"866.214"	""	"866.214"	""	"160"	"1.06e+07"	C	"1.692408"	"3.123349"	"3p6.3d"	"2D"	"3/2"	"3p6.4p"	"2P*"	"1/2"	4	2		"u7,LS"	"L7323"	
